esquema,unidad,jugadores,nacimientos,pct_jugadores,pct_nacimientos,esperado,obs_sobre_esp,residuo_estand,tasa,tasa_ic_lo,tasa_ic_hi,RR,RR_ic_lo,RR_ic_hi,RR_referencia
cote2006,<1k,33,391756.03164573526,0.6288109756097561,1.7849067017550286,93.6719037081039,0.3522934700124499,-6.325485026372348,8.423609934317968,5.798425483662143,11.829880212560044,0.2765596296560631,0.19628362291131798,0.38966688927509374,>500k
cote2006,1–10k,398,2947321.9245936726,7.583841463414634,13.428496897257777,704.7275171680881,0.5647572860491427,-12.418085492102643,13.503784458661384,12.209539627114259,14.897884884620412,0.44334930724033716,0.3995864138328552,0.4919051334730972,>500k
cote2006,10–30k,347,2263889.4388315,6.6120426829268295,10.31466296620264,541.3135124663145,0.641033323589153,-8.81896960691043,15.327603638590366,13.757124951341266,17.028234314592492,0.5032280006857528,0.45056443048788314,0.5620470759308869,>500k
cote2006,30–100k,496,2435116.3564664954,9.451219512195122,11.094801746768846,582.255195670429,0.8518601528817417,-3.791097912213403,20.36863654103686,18.615301976532532,22.242623223560518,0.6687326006678639,0.608548351939783,0.7348689545711831,>500k
cote2006,100–250k,392,1501681.901632348,7.469512195121951,6.841916584839371,359.0637823723702,1.0917280417702306,1.8008504569609667,26.104063688447656,23.583580020125964,28.820556553837978,0.8570351954194438,0.7718905262583957,0.9515718890190942,>500k
cote2006,250–500k,239,1432932.4642906892,4.554115853658536,6.528682527057251,342.6252590199646,0.6975551092865386,-5.7905092356823795,16.679083345236826,14.63137160077091,18.933160927279566,0.5475990874374203,0.4802516414881986,0.6243909122998054,>500k
cote2006,>500k,3343,10975565.691540722,63.70045731707317,50.00653257611909,2624.3428295947297,1.2738427168512318,19.84060218245902,30.45856672860675,29.434724940720876,31.508933013062403,1.0,0.9531913060640445,1.0491073445993122,>500k
