unidad,jugadores,nacimientos,pct_jugadores,pct_nacimientos,esperado,obs_sobre_esp,residuo_estand,tasa,tasa_ic_lo,tasa_ic_hi,departamento,provincia,region,reportable
06245,6.0,30481.935172393045,0.11133791055854518,0.1325441853187198,7.142806146825811,0.8400059971761011,-0.42788409427852087,19.683789648086698,7.223603885507467,42.84332326231841,Ensenada,Buenos Aires,Pampeana,False
06861,34.0,173667.2833813133,0.6309148264984227,0.7551550930775205,40.695307965947585,0.8354771520208181,-1.053523942259912,19.577665601728658,13.558102554568915,27.357825360165315,Vicente López,Buenos Aires,Pampeana,True
90084,76.0,391657.71274807025,1.410280200408239,1.7030399207397402,91.7768213286646,0.8280957969532877,-1.66105096444484,19.404698931305408,15.288695697145727,24.287874301231994,Capital,Tucumán,NOA,True
06784,1.0,5165.293751880333,0.018556318426424197,0.022460176770368222,1.2103789261551436,0.8261875503538156,-0.19124510777864878,19.359983149766997,0.4901523359648887,107.86692216508771,Suipacha,Buenos Aires,Pampeana,False
82049,18.0,93135.67391940656,0.33401373167563553,0.4049805878118251,21.824403877179254,0.8247647954692475,-0.8203019510706266,19.3266438546158,11.454194006939659,30.544429508444622,General Obligado,Santa Fe,Pampeana,False
06371,48.0,248778.74373514223,0.8907032844683614,1.0817612374838042,58.29611308800221,0.8233825114127338,-1.3558614623176628,19.294252908963287,14.226058984027215,25.581380155967643,General San Martín,Buenos Aires,AMBA,True
42140,1.0,5207.242618029377,0.018556318426424197,0.022642582456139933,1.2202087685613807,0.8195318913983829,-0.19937316847904887,19.204021655100814,0.48620373278998746,106.99796033408992,Toay,La Pampa,Pampeana,False
06875,3.0,15628.880798819688,0.05566895527927259,0.06795885042098886,3.6623024491870897,0.8191568123124022,-0.3461998523315891,19.195232458530004,3.9585184048644377,56.09661486703794,Villarino,Buenos Aires,Pampeana,False
06182,7.0,36761.565610743346,0.12989422898496938,0.1598498171903997,8.61430664839064,0.8126016736712953,-0.5504568224421563,19.041626447907028,7.655721416547576,39.23302808813843,Coronel de Marina Leonardo Rosales,Buenos Aires,Pampeana,False
86042,1.0,5261.011489465767,0.018556318426424197,0.022876384910601483,1.2328083828323138,0.8111560676628038,-0.20970100207998582,19.007751684297226,0.4812346073561001,105.90441404842234,Belgrano,Santiago del Estero,NOA,False
06189,2.0,10561.177959171919,0.037112636852848394,0.0459230268907683,2.4747919191435037,0.8081487516300669,-0.3018795664540398,18.937281501473876,2.293392645027982,68.4079720619577,Coronel Dorrego,Buenos Aires,Pampeana,False
06581,10.0,52930.886394775094,0.18556318426424198,0.23015865546972078,12.403249943263255,0.8062403036094129,-0.6831743499196199,18.892561000049902,9.059717346063177,34.74409233364572,Necochea,Buenos Aires,Pampeana,False
70063,1.0,5345.05030122355,0.018556318426424197,0.02324180973604619,1.252501126675529,0.7984024754167414,-0.2256444897642668,18.70889783340462,0.47366828294383545,104.23930696523992,9 de Julio,San Juan,Cuyo,False
42098,1.0,5425.833338503821,0.018556318426424197,0.02359307752148465,1.2714309476328076,0.7865153839945718,-0.24074884460069215,18.43034862319879,0.4666160275256686,102.68733009914536,Loventué,La Pampa,Pampeana,False
06385,2.0,10861.180891002094,0.037112636852848394,0.04722752557065104,2.5450913530023844,0.785826409586692,-0.34175917487452473,18.414203944037915,2.23004552612343,66.51843607272231,General Viamonte,Buenos Aires,Pampeana,False
26021,19.0,103219.6533968908,0.3525700501020598,0.44882861901636456,24.18737427879189,0.7855337987910365,-1.0571339841444631,18.407347219955227,11.0824254760686,28.745352842348662,Escalante,Chubut,Patagonia,False
82105,8.0,44103.69324293877,0.14845054741139357,0.19177549120065002,10.33478122080303,0.7740850850230564,-0.7269631264770365,18.139070476327607,7.831163158431134,35.741200024596765,San Jerónimo,Santa Fe,Pampeana,False
