esquema,unidad,jugadores,nacimientos,pct_jugadores,pct_nacimientos,esperado,obs_sobre_esp,residuo_estand,tasa,tasa_ic_lo,tasa_ic_hi,RR,RR_ic_lo,RR_ic_hi,RR_referencia
principal,<10k,431,3339077.956239408,8.21265243902439,15.213403599012803,798.399420876192,0.5398300508873181,-14.12097746420209,12.907754944583804,11.717766685513462,14.185826690093846,0.42378077273284215,0.3833340266925738,0.4684951787023918,>500k
principal,10–50k,568,3418173.8684548303,10.823170731707316,15.573777945265125,817.3118665675137,0.6949611564866233,-9.49096496277538,16.617059923191146,15.278418626478553,18.041570858229615,0.545562766339375,0.49913026052920795,0.5963147409662098,>500k
principal,50–100k,275,1280831.9268431645,5.240091463414634,5.835686767706359,306.2568415692297,0.897939123876963,-1.84059831512012,21.470420453820655,19.007563467919365,24.163820657541372,0.7049058035175237,0.6233503477826821,0.7971314905015771,>500k
principal,100–500k,631,2934614.3659230373,12.023628048780488,13.370599111896624,701.6890413923347,0.8992587353907235,-2.867128051514751,21.50197338795923,19.85678805795253,23.24710685943723,0.7059417332255669,0.6483704208328959,0.7686250246723668,>500k
principal,>500k,3343,10975565.691540722,63.70045731707317,50.00653257611909,2624.3428295947297,1.2738427168512318,19.84060218245902,30.45856672860675,29.434724940720876,31.508933013062403,1.0,0.9531913060640445,1.0491073445993122,>500k
